,Unnamed: 0,token,rep,dem,base,dem_p,rep_p,score,ngram
1120,2558271,interpreter,25.0,300.0,325.0,1.2335299593794471e-05,1.0182207756789578e-06,-0.8474977762408418,1
1121,2619164,jamaica,9.0,102.0,111.0,4.1940018618901205e-06,3.665594792444248e-07,-0.8392480873184638,1
1122,2102486,genesee,6.0,109.0,115.0,4.481825519078658e-06,2.4437298616294986e-07,-0.8965879296470824,1
1123,4237555,schumers,22.0,1054.0,1076.0,4.333801923953125e-05,8.960342825974829e-07,-0.9594866754795948,1
1124,4146515,rome,24.0,224.0,248.0,9.210357030033206e-06,9.774919446517994e-07,-0.8081063142807293,1
1125,2511430,inlet,2.0,69.0,71.0,2.8371189065727286e-06,8.145766205431662e-08,-0.9441798697831416,1
1126,3163447,muslimmajority,5.0,54.0,59.0,2.220353926883005e-06,2.036441551357916e-07,-0.8319766367420646,1
1127,782963,bustos,5.0,151.0,156.0,6.208767462209884e-06,2.036441551357916e-07,-0.9364843783312566,1
1128,2748485,lavrov,8.0,122.0,130.0,5.016355168143086e-06,3.2583064821726646e-07,-0.8780159809419524,1
1129,3838339,quigley,9.0,148.0,157.0,6.08541446627194e-06,3.665594792444248e-07,-0.8863729201823091,1
1130,4237799,schumerunited,5.0,69.0,74.0,2.8371189065727286e-06,2.036441551357916e-07,-0.8660572027460965,1
1131,2974586,marylander,7.0,287.0,294.0,1.1800769944730045e-05,2.851018171901082e-07,-0.9528206449966814,1
1132,4138003,rochester,49.0,1423.0,1472.0,5.851043773989845e-05,1.995712720330757e-06,-0.9340327320396116,1
1133,2365010,hu,6.0,97.0,103.0,3.98841353532688e-06,2.4437298616294986e-07,-0.8845332808908409,1
1134,3489222,pattymurray,0.0,516.0,516.0,2.1216715301326493e-05,0.0,-1.0,1
1135,4152285,roswell,1.0,51.0,52.0,2.0970009309450603e-06,4.072883102715831e-08,-0.961895248172451,1
1136,4180177,sabotage,34.0,327.0,361.0,1.3445476557235976e-05,1.3847802549233826e-06,-0.8132493223194897,1
1137,4140761,rodham,51.0,583.0,634.0,2.3971598877273925e-05,2.0771703823850744e-06,-0.8405168120090856,1
1138,2614834,ivh,0.0,54.0,54.0,2.220353926883005e-06,0.0,-1.0,1
1139,2315307,hockey,25.0,218.0,243.0,8.963651038157316e-06,1.0182207756789578e-06,-0.7959860044951568,1
1140,4927864,ttb,4.0,104.0,108.0,4.276237192515417e-06,1.6291532410863323e-07,-0.9266007088071262,1
1141,2818573,libyan,58.0,390.0,448.0,1.6035889471932816e-05,2.362272199575182e-06,-0.7432056265454526,1
1142,2619282,jamestown,4.0,166.0,170.0,6.825532441899608e-06,1.6291532410863323e-07,-0.9533758197632808,1
1143,842103,carp,105.0,622.0,727.0,2.557518782446721e-05,4.276527257851623e-06,-0.7134819727403463,1
1144,1594614,dvt,188.0,1357.0,1545.0,5.5796671829263675e-05,7.657020233105764e-06,-0.7586580076198063,1
1145,3353222,ontario,21.0,305.0,326.0,1.2540887920357715e-05,8.553054515703245e-07,-0.8723061950773819,1
1146,820894,capac,4.0,57.0,61.0,2.34370692282095e-06,1.6291532410863323e-07,-0.8700120655928977,1
1147,329508,airbus,21.0,303.0,324.0,1.2458652589732414e-05,8.553054515703245e-07,-0.8715174782860238,1
1148,2958003,marcelle,4.0,89.0,93.0,3.6594722128256935e-06,1.6291532410863323e-07,-0.9147572963052844,1
1149,4311788,serbian,2.0,62.0,64.0,2.5492952493841908e-06,8.145766205431662e-08,-0.93807273826429,1
1150,5190154,wellstone,6.0,94.0,100.0,3.8650605393889336e-06,2.4437298616294986e-07,-0.8810673127361849,1
1151,438910,apnea,1.0,95.0,96.0,3.906178204701583e-06,4.072883102715831e-08,-0.9793616466471255,1
1152,448169,appleton,9.0,60.0,69.0,2.4670599187588947e-06,3.665594792444248e-07,-0.7412782538807315,1
1153,2908512,lujxc,15.0,1225.0,1240.0,5.0369140007994095e-05,6.109324654073745e-07,-0.976032499140674,1
1154,4306363,senstabenow,0.0,67.0,67.0,2.754883575947432e-06,0.0,-1.0,1
1155,1386164,deforestation,7.0,56.0,63.0,2.3025892575083016e-06,2.851018171901082e-07,-0.7796477176292489,1
1156,1595720,dwi,85.0,525.0,610.0,2.1586774289140328e-05,3.4619506373084564e-06,-0.7235826855479575,1
1157,2731084,lansing,5.0,105.0,110.0,4.317354857828067e-06,2.036441551357916e-07,-0.9099118780818812,1
1158,3520476,peopletopeople,12.0,111.0,123.0,4.5640608497039545e-06,4.887459723258997e-07,-0.8065447623309071,1
1159,3491210,pavilion,6.0,61.0,67.0,2.508177584071543e-06,2.4437298616294986e-07,-0.8224388762876524,1
1160,4863080,tps,23.0,350.0,373.0,1.4391182859426885e-05,9.367631136246413e-07,-0.8777705616562598,1
1161,4909730,tripoli,5.0,56.0,61.0,2.3025892575083016e-06,2.036441551357916e-07,-0.8374898729636315,1
1162,4138855,rockaway,0.0,130.0,130.0,5.345296490644271e-06,0.0,-1.0,1
1163,2074284,futuregen,10.0,178.0,188.0,7.318944425651387e-06,4.072883102715831e-07,-0.8945700125294171,1
1164,4117971,rightwing,32.0,228.0,260.0,9.374827691283801e-06,1.3033225928690658e-06,-0.7558898202054171,1
1165,3334675,olbermann,1.0,132.0,133.0,5.427531821269568e-06,4.072883102715831e-08,-0.9851035517079636,1
1166,1595031,dwa,190.0,1489.0,1679.0,6.122420365053323e-05,7.73847789516008e-06,-0.7755749132222269,1
1167,3000659,md5,1.0,252.0,253.0,1.0361651658787358e-05,4.072883102715831e-08,-0.9921693248834652,1
1168,863892,cayuga,1.0,108.0,109.0,4.44070785376601e-06,4.072883102715831e-08,-0.9818233152036432,1
1169,802873,cambodian,5.0,49.0,54.0,2.014765600319764e-06,2.036441551357916e-07,-0.8164052834378447,1
1170,4928279,tubman,5.0,184.0,189.0,7.565650417527278e-06,2.036441551357916e-07,-0.9475771826563684,1
1171,726424,bradbury,5.0,91.0,96.0,3.7417075434509905e-06,2.036441551357916e-07,-0.8967675529617618,1
1172,3160499,murray,519.0,5636.0,6155.0,0.0002317391617020855,2.1138263303095168e-05,-0.8328181070124222,1
1173,3445504,parente,0.0,75.0,75.0,3.0838248984486178e-06,0.0,-1.0,1
1174,5193635,westwood,1.0,51.0,52.0,2.0970009309450603e-06,4.072883102715831e-08,-0.961895248172451,1
1175,5094545,virginian,43.0,1065.0,1108.0,4.379031355797038e-05,1.7513397341678074e-06,-0.9230884428839942,1
1176,4788656,thomson,13.0,202.0,215.0,8.305768393154945e-06,5.29474803353058e-07,-0.8801448264463563,1
1177,3808802,puppy,5.0,49.0,54.0,2.014765600319764e-06,2.036441551357916e-07,-0.8164052834378447,1
1178,4398010,singh,7.0,63.0,70.0,2.5904129146968394e-06,2.851018171901082e-07,-0.8017038034765894,1
1179,1585946,duckworth,48.0,304.0,352.0,1.2499770255045066e-05,1.9549838893035993e-06,-0.7295029898425587,1
1180,649129,bernie,271.0,2334.0,2605.0,9.5968630839721e-05,1.1037513208359905e-05,-0.7937031876711595,1
1181,3108782,mohawk,0.0,169.0,169.0,6.948885437837552e-06,0.0,-1.0,1
1182,985733,clyburn,47.0,1009.0,1056.0,4.148772430046207e-05,1.9142550582764405e-06,-0.9117895042318604,1
1183,1443964,detergent,7.0,128.0,135.0,5.2630611600189754e-06,2.851018171901082e-07,-0.8972265889227629,1
1184,4882315,transgender,21.0,462.0,483.0,1.8996361374443488e-05,8.553054515703245e-07,-0.9138303640629788,1
1185,2127527,glen,26.0,167.0,193.0,6.8666501072122565e-06,1.058949606706116e-06,-0.7327774187620241,1
1186,4930461,tunisia,35.0,288.0,323.0,1.1841887610042695e-05,1.425509085950541e-06,-0.7851109575428546,1
1187,1264537,crib,16.0,96.0,112.0,3.947295870014231e-06,6.516612964345329e-07,-0.7166047550133046,1
1188,1569514,dragnet,7.0,54.0,61.0,2.220353926883005e-06,2.851018171901082e-07,-0.7724152040086576,1
1189,3240874,niosh,4.0,48.0,52.0,1.9736479350071155e-06,1.6291532410863323e-07,-0.8474977762408417,1
1190,2229748,hanford,34.0,240.0,274.0,9.86823967503558e-06,1.3847802549233826e-06,-0.7538829108021614,1
1191,929326,chinaus,13.0,90.0,103.0,3.7005898781383413e-06,5.29474803353058e-07,-0.7496611313440341,1
1192,2766404,leadbased,5.0,65.0,70.0,2.672648245322136e-06,2.036441551357916e-07,-0.8583981551365433,1
1193,1848272,exxonmobil,14.0,169.0,183.0,6.948885437837552e-06,5.702036343802164e-07,-0.8483317250524248,1
1194,845534,carryon,4.0,72.0,76.0,2.960471902510673e-06,1.6291532410863323e-07,-0.895680354507328,1
1195,866496,cdfi,6.0,58.0,64.0,2.384824588133598e-06,2.4437298616294986e-07,-0.8141083130823041,1
1196,2224743,hampton,28.0,185.0,213.0,7.606768082839923e-06,1.1404072687604327e-06,-0.7392513073259044,1
1197,3847372,raechel,2.0,50.0,52.0,2.055883265632412e-06,8.145766205431662e-08,-0.9237766319831068,1
1198,1190967,cornell,5.0,214.0,219.0,8.799180376906725e-06,2.036441551357916e-07,-0.954759941302646,1
1199,3482310,paterson,4.0,75.0,79.0,3.0838248984486178e-06,1.6291532410863323e-07,-0.8996437577747967,1
1200,579934,bair,6.0,69.0,75.0,2.8371189065727286e-06,2.4437298616294986e-07,-0.8413930688968965,1
1201,1641471,egyptian,74.0,560.0,634.0,2.302589257508301e-05,3.013933496009715e-06,-0.7685135463054773,1
1202,718707,borrower,237.0,1524.0,1761.0,6.266332193647591e-05,9.65273295343652e-06,-0.7330403886624904,1
1203,582365,baldwin,195.0,3183.0,3378.0,0.00013087752869015936,7.942122050295871e-06,-0.8855764006330069,1
1204,3025914,mekong,1.0,51.0,52.0,2.0970009309450603e-06,4.072883102715831e-08,-0.961895248172451,1
1205,830489,cardholder,9.0,115.0,124.0,4.7285315109545476e-06,3.665594792444248e-07,-0.8561126857402364,1
1206,2251656,hatfield,2.0,75.0,77.0,3.0838248984486178e-06,8.145766205431662e-08,-0.9485305589644584,1
1207,5077703,vicodin,2.0,53.0,55.0,2.179236261570357e-06,8.145766205431662e-08,-0.9279357004474874,1
1208,2611762,ithaca,0.0,117.0,117.0,4.810766841579844e-06,0.0,-1.0,1
1209,858725,cattaraugus,0.0,54.0,54.0,2.220353926883005e-06,0.0,-1.0,1
1210,1609422,eastman,1.0,53.0,54.0,2.179236261570357e-06,4.072883102715831e-08,-0.9633067824688156,1
1211,346758,allergy,17.0,137.0,154.0,5.6331201478328085e-06,6.923901274616913e-07,-0.781080071858881,1
1212,4397472,sinclair,7.0,79.0,86.0,3.2482955596992117e-06,2.851018171901082e-07,-0.8386245379277991,1
1213,1458089,dfas,0.0,57.0,57.0,2.34370692282095e-06,0.0,-1.0,1
1214,2718849,lacewell,1.0,67.0,68.0,2.754883575947432e-06,4.072883102715831e-08,-0.9708623191644544,1
1215,3520625,peoria,17.0,125.0,142.0,5.13970816408103e-06,6.923901274616913e-07,-0.7625588277667597,1
1216,2223079,hamburg,37.0,239.0,276.0,9.82712200972293e-06,1.5069667480048575e-06,-0.7340824162899939,1
1217,3148233,mst,2.0,73.0,75.0,3.001589567823322e-06,8.145766205431662e-08,-0.9471576943324675,1
1218,4630786,suny,0.0,196.0,196.0,8.059062401279055e-06,0.0,-1.0,1
1219,3491432,pax,4.0,60.0,64.0,2.4670599187588947e-06,1.6291532410863323e-07,-0.8761088534574929,1
1220,2707938,kony,7.0,54.0,61.0,2.220353926883005e-06,2.851018171901082e-07,-0.7724152040086576,1
1221,4152152,rossides,0.0,71.0,71.0,2.919354237198025e-06,0.0,-1.0,1
1222,5237098,wmata,0.0,224.0,224.0,9.210357030033206e-06,0.0,-1.0,1
1223,1612137,ecigarettes,22.0,287.0,309.0,1.1800769944730045e-05,8.960342825974829e-07,-0.8588567222815116,1
1224,838750,caregiving,9.0,54.0,63.0,2.220353926883005e-06,3.665594792444248e-07,-0.7166047550133047,1
1225,5067651,vermonter,14.0,1072.0,1086.0,4.4078137215158913e-05,5.702036343802164e-07,-0.9744580146302972,1
1226,4500038,sri,2.0,153.0,155.0,6.291002792835182e-06,8.145766205431662e-08,-0.9744344707571106,1
1227,3838543,quincy,11.0,171.0,182.0,7.0311207684628496e-06,4.4801714129874144e-07,-0.8801955127170471,1
1228,5273281,worthless,24.0,160.0,184.0,6.578826450023719e-06,9.774919446517994e-07,-0.7412782538807314,1
1229,1574566,dresser,2.0,125.0,127.0,5.13970816408103e-06,8.145766205431662e-08,-0.9687971365910012,1
1230,2933906,malaria,28.0,186.0,214.0,7.647885748152573e-06,1.1404072687604327e-06,-0.7404712686375551,1
1231,4710920,tb,3.0,84.0,87.0,3.4538838862624518e-06,1.2218649308147493e-07,-0.931664380104347,1
1232,119863,3407,22.0,168.0,190.0,6.9077677725249035e-06,8.960342825974829e-07,-0.7703595564653439,1
1233,586855,bangladesh,17.0,317.0,334.0,1.3034299904109492e-05,6.923901274616913e-07,-0.8991176859287702,1
1234,3699695,prince,40.0,343.0,383.0,1.4103359202238348e-05,1.6291532410863325e-06,-0.7928934431858552,1
1235,340103,alberto,5.0,51.0,56.0,2.0970009309450603e-06,2.036441551357916e-07,-0.8229677785870925,1
1236,2678759,kenyan,0.0,53.0,53.0,2.179236261570357e-06,0.0,-1.0,1
1237,3799338,psob,1.0,73.0,74.0,3.001589567823322e-06,4.072883102715831e-08,-0.9732251357763556,1
1238,3392486,oswego,0.0,150.0,150.0,6.1676497968972356e-06,0.0,-1.0,1
1239,1761644,euroatlantic,6.0,61.0,67.0,2.508177584071543e-06,2.4437298616294986e-07,-0.8224388762876524,1
1240,2374070,huron,7.0,71.0,78.0,2.919354237198025e-06,2.851018171901082e-07,-0.8220591499142613,1
1241,1596396,dwva,43.0,498.0,541.0,2.0476597325698823e-05,1.7513397341678074e-06,-0.8424199484233814,1
1242,4194672,salmonella,5.0,124.0,129.0,5.0985904987683815e-06,2.036441551357916e-07,-0.9231855365036162,1
1243,1588313,duluth,7.0,92.0,99.0,3.7828252087636383e-06,2.851018171901082e-07,-0.8598294338265497,1
1244,3226996,newburgh,1.0,134.0,135.0,5.509767151894864e-06,4.072883102715831e-08,-0.985324255290888,1
1245,1592101,durham,5.0,46.0,51.0,1.8914126043818191e-06,2.036441551357916e-07,-0.8055955723293331,1
1246,2055632,fulbright,4.0,70.0,74.0,2.878236571885377e-06,1.6291532410863323e-07,-0.892859462677129,1
1247,941347,cider,2.0,206.0,208.0,8.470239054405537e-06,8.145766205431662e-08,-0.9809493566586546,1
1248,1247605,crab,11.0,72.0,83.0,2.960471902510673e-06,4.4801714129874144e-07,-0.7371168658368191,1
1249,4139798,rockland,0.0,134.0,134.0,5.509767151894864e-06,0.0,-1.0,1
1250,2731276,lao,16.0,125.0,141.0,5.13970816408103e-06,6.516612964345329e-07,-0.7749543347640195,1
1251,2314649,hmong,0.0,60.0,60.0,2.4670599187588947e-06,0.0,-1.0,1
1252,4825474,tobacco,310.0,1816.0,2126.0,7.46696802077692e-05,1.2625937618419075e-05,-0.7107314677912423,1
1253,2915625,maffei,6.0,87.0,93.0,3.5772368822003965e-06,2.4437298616294986e-07,-0.8721099250941564,1
1254,2242987,harlem,7.0,51.0,58.0,2.0970009309450603e-06,2.851018171901082e-07,-0.7606301261242401,1
1255,2646853,josxc,10.0,73.0,83.0,3.001589567823322e-06,4.072883102715831e-07,-0.7610425924092058,1
1256,898259,champlain,0.0,205.0,205.0,8.42912138909289e-06,0.0,-1.0,1
1257,691540,blight,15.0,100.0,115.0,4.111766531264824e-06,6.109324654073745e-07,-0.7412782538807314,1
1258,3806252,pullman,5.0,98.0,103.0,4.029531200639528e-06,2.036441551357916e-07,-0.9037865724801786,1
1259,4326361,servicer,15.0,92.0,107.0,3.7828252087636383e-06,6.109324654073745e-07,-0.7219088940663339,1
1260,2976725,massena,0.0,126.0,126.0,5.180825829393679e-06,0.0,-1.0,1
1261,3929071,redevelopment,43.0,277.0,320.0,1.1389593291603565e-05,1.7513397341678074e-06,-0.7334527570099987,1
1262,2186591,griffiss,0.0,66.0,66.0,2.713765910634784e-06,0.0,-1.0,1
1263,4201199,sanitation,27.0,228.0,255.0,9.374827691283801e-06,1.0996784377332744e-06,-0.7900276300976362,1
1264,4696200,tanzania,10.0,70.0,80.0,2.878236571885377e-06,4.072883102715831e-07,-0.7520710846029591,1
1265,1865876,fafsa,7.0,45.0,52.0,1.8502949390691707e-06,2.851018171901082e-07,-0.7329753205305598,1
1266,2131387,gmo,0.0,228.0,228.0,9.374827691283801e-06,0.0,-1.0,1
1267,2730777,lanka,0.0,84.0,84.0,3.4538838862624518e-06,0.0,-1.0,1
1268,128621,3xa1nchez,12.0,698.0,710.0,2.8700130388228473e-05,4.887459723258997e-07,-0.9665114911387006,1
1269,3337491,olean,0.0,58.0,58.0,2.384824588133598e-06,0.0,-1.0,1
1270,2744310,latvian,3.0,54.0,57.0,2.220353926883005e-06,1.2218649308147493e-07,-0.8956803545073277,1
1271,3823854,qadhafi,20.0,240.0,260.0,9.86823967503558e-06,8.145766205431662e-07,-0.8474977762408418,1
1272,2942301,manchins,6.0,131.0,137.0,5.38641415595692e-06,2.4437298616294986e-07,-0.9132011280145996,1
1273,2710611,kosovo,35.0,229.0,264.0,9.415945356596448e-06,1.425509085950541e-06,-0.7370262277068343,1
1274,4303074,senschumer,3.0,251.0,254.0,1.0320533993474707e-05,1.2218649308147493e-07,-0.9765987238212922,1
1275,4861740,toxin,21.0,186.0,207.0,7.647885748152573e-06,8.553054515703245e-07,-0.7988271858221424,1
1276,3226721,new_york,2600.0,13383.0,15983.0,0.0005502777148791714,0.0001058949606706116,-0.6772344700824792,2
1277,4257653,secretary_clinton,603.0,6116.0,6719.0,0.00025147564105215664,2.455948510937646e-05,-0.8220553633815105,2
1278,5056139,van_hollen,468.0,3755.0,4223.0,0.00015439683324899414,1.906109292071009e-05,-0.7802222897319608,2
1279,5192610,west_virginia,571.0,3462.0,4033.0,0.00014234935731238818,2.3256162516507395e-05,-0.7191378338048663,2
1280,4237055,schumer_say,61.0,2683.0,2744.0,0.00011031869603383523,2.484458692656657e-06,-0.9559505459101636,2
1281,2768758,leader_pelosi,40.0,2529.0,2569.0,0.0001039865755756874,1.6291532410863325e-06,-0.9691494200847176,2
1282,977726,clinton_well,97.0,2424.0,2521.0,9.966922071785934e-05,3.950696609634356e-06,-0.9237463856075456,2
1283,910050,charles_e,71.0,2446.0,2517.0,0.0001005738093547376,2.89174700292824e-06,-0.9441022287082308,2
1284,1598480,e_schumer,38.0,2353.0,2391.0,9.674986648066131e-05,1.5476955790320157e-06,-0.9685099905510954,2
1285,4294658,senator_charles,70.0,2255.0,2325.0,9.272033528002178e-05,2.851018171901081e-06,-0.940337390464282,2
1286,4703146,tax_break,301.0,1977.0,2278.0,8.128962432310557e-05,1.2259378139174652e-05,-0.7379046742028544,2
1287,649228,bernie_sander,180.0,2093.0,2273.0,8.605927349937275e-05,7.331189584888497e-06,-0.8429991812274461,2
1288,4296818,senator_schumer,246.0,2021.0,2267.0,8.30988015968621e-05,1.0019292432680944e-05,-0.7848046067286948,2
1289,2176841,great_lake,180.0,2009.0,2189.0,8.260538961311031e-05,7.331189584888497e-06,-0.8369697924856893,2
1290,1462378,dick_durbin,171.0,1987.0,2158.0,8.170080097623206e-05,6.964630105644072e-06,-0.8429008911215298,2
1291,3489173,patty_murray,201.0,1850.0,2051.0,7.606768082839926e-05,8.186495036458819e-06,-0.8056714708220566,2
1292,3224584,new_mexico,350.0,1698.0,2048.0,6.981779570087671e-05,1.4255090859505409e-05,-0.6608873218771373,2
1293,2353377,house_democratic,135.0,1849.0,1984.0,7.602656316308659e-05,5.498392188666372e-06,-0.8651114333042529,2
1294,4296201,senator_murray,136.0,1737.0,1873.0,7.142138464807e-05,5.53912101969353e-06,-0.8560528943610174,2
1295,3487007,patrick_leahy,225.0,1632.0,1857.0,6.710402979024193e-05,9.16398698111062e-06,-0.7596899101602771,2
1296,5322545,york_state,54.0,1793.0,1847.0,7.372397390557829e-05,2.1993568754665487e-06,-0.9420637410703364,2
1297,1350092,debbie_stabenow,177.0,1583.0,1760.0,6.508926418992215e-05,7.20900309180702e-06,-0.800576048006372,2
1298,3079985,minimum_wage,267.0,1470.0,1737.0,6.044296800959292e-05,1.087459788425127e-05,-0.6950373236114634,2
1299,5320914,york_city,284.0,1443.0,1727.0,5.9332791046151414e-05,1.156698801171296e-05,-0.6737087712989164,2
1300,4547994,steny_h,6.0,1605.0,1611.0,6.599385282680042e-05,2.4437298616294986e-07,-0.9926213909517148,2
1301,2214504,h_hoyer,5.0,1595.0,1600.0,6.558267617367395e-05,2.036441551357916e-07,-0.9938089209392486,2
1302,2768534,leader_nancy,44.0,1526.0,1570.0,6.274555726710122e-05,1.7920685651949658e-06,-0.9444643789701302,2
1303,1590910,durbin_dil,69.0,1497.0,1566.0,6.155314497303443e-05,2.810289340873924e-06,-0.9126743508692281,2
1304,936223,chris_van,123.0,1367.0,1490.0,5.620784848239015e-05,5.009646216340472e-06,-0.8363328574292553,2
1305,2637725,joe_manchin,154.0,1300.0,1454.0,5.345296490644271e-05,6.2722399781823796e-06,-0.7899633834559845,2
1306,1405891,democratic_whip,37.0,1390.0,1427.0,5.7153554784581054e-05,1.5069667480048575e-06,-0.9486207517889952,2
1307,4294709,senator_clinton,71.0,1331.0,1402.0,5.472761253113481e-05,2.89174700292824e-06,-0.899625854007672,2
1308,4296402,senator_patty,91.0,1283.0,1374.0,5.275396459612769e-05,3.7063236234714067e-06,-0.8687104249607841,2
1309,3144872,mr_durbin,61.0,1311.0,1372.0,5.390525922488185e-05,2.484458692656657e-06,-0.9118825635450136,2
1310,2624454,jeff_merkley,105.0,1251.0,1356.0,5.143819930612295e-05,4.276527257851623e-06,-0.8464848516149105,2
1311,2002764,foreign_minister,88.0,1245.0,1333.0,5.1191493314247055e-05,3.5841371303899315e-06,-0.8691338793804481,2
1312,2774546,leahy_dvt,149.0,1180.0,1329.0,4.851884506892493e-05,6.068595823046587e-06,-0.7776559690696497,2
1313,4199787,sander_say,15.0,1298.0,1313.0,5.337072957581742e-05,6.109324654073745e-07,-0.977365185053368,2
1314,3145428,mr_hoyer,79.0,1212.0,1291.0,4.983461035892967e-05,3.217577651145506e-06,-0.8787014156500218,2
1315,2876437,long_island,51.0,1229.0,1280.0,5.053361066924469e-05,2.0771703823850744e-06,-0.9210363221809372,2
1316,1950044,fire_department,116.0,1124.0,1240.0,4.621625581141663e-05,4.724544399150364e-06,-0.8145084341187746,2
1317,4295017,senator_dick,45.0,1185.0,1230.0,4.8724433395488175e-05,1.8327973962221242e-06,-0.9274961319075,2
1318,5205119,whip_steny,21.0,1205.0,1226.0,4.9546786701741135e-05,8.553054515703245e-07,-0.9660607163302394,2
1319,3160748,murray_dwa,67.0,1146.0,1213.0,4.712084444829488e-05,2.728831678819607e-06,-0.8905175764086729,2
1320,4296027,senator_manchin,77.0,1129.0,1206.0,4.642184413797987e-05,3.1361199890911894e-06,-0.8734362864039411,2
1321,4296979,senator_stabenow,87.0,1107.0,1194.0,4.55172555011016e-05,3.543408299362773e-06,-0.8555499243233136,2
1322,2694133,kirsten_gillibrand,141.0,1041.0,1182.0,4.2803489590466824e-05,5.742765174829323e-06,-0.7634105781138608,2
1323,4294952,senator_debbie,58.0,1116.0,1174.0,4.588731448891544e-05,2.362272199575182e-06,-0.9020811425877491,2
1324,4294415,senator_baldwin,24.0,1147.0,1171.0,4.716196211360753e-05,9.774919446517994e-07,-0.9593891553706106,2
1325,3145755,mr_leahy,27.0,1101.0,1128.0,4.5270549509225705e-05,1.0996784377332744e-06,-0.9525696341630602,2
1326,2908516,lujxc_3xa1n,15.0,1103.0,1118.0,4.535278483985101e-05,6.109324654073745e-07,-0.9734167512453358,2
1327,4294309,senator_amy,117.0,981.0,1098.0,4.033642967170792e-05,4.7652732301775225e-06,-0.7886876581780545,2
1328,4297357,senator_warner,146.0,949.0,1095.0,3.902066438170318e-05,5.9464093299651125e-06,-0.7355216233062501,2
1329,4288511,sen_bernie,13.0,1075.0,1088.0,4.420149021109686e-05,5.29474803353058e-07,-0.9763262517058592,2
1330,2063762,fund_help,157.0,931.0,1088.0,3.8280546406075516e-05,6.394426471263855e-06,-0.713735630514179,2
1331,1081280,comprehensive_immigration,173.0,904.0,1077.0,3.717036944263401e-05,7.0460877676983875e-06,-0.6812911656770242,2
1332,2361968,hoyer_md,4.0,1060.0,1064.0,4.3584725231407136e-05,1.6291532410863323e-07,-0.9925520406568262,2
1333,4199419,sander_ivt,33.0,1024.0,1057.0,4.21044892801518e-05,1.3440514238962242e-06,-0.9381313433262904,2
1334,4694495,tammy_baldwin,60.0,993.0,1053.0,4.082984165545971e-05,2.443729861629498e-06,-0.8870567057001781,2
1335,2211105,gun_violence,94.0,940.0,1034.0,3.865060539388935e-05,3.828510116552882e-06,-0.8197462413918787,2
1336,4217736,say_schumer,14.0,1019.0,1033.0,4.189890095358856e-05,5.702036343802164e-07,-0.9731473672490968,2
1337,5021342,upstate_new,32.0,994.0,1026.0,4.087095932077235e-05,1.3033225928690658e-06,-0.9381934897889748,2
1338,4295754,senator_jeff,164.0,847.0,1011.0,3.482666251981306e-05,6.6795282884539625e-06,-0.6781430356107956,2
1339,3226741,new_yorkers,16.0,973.0,989.0,4.000748834920674e-05,6.516612964345329e-07,-0.9679451586118258,2
1340,2914161,madam_secretary,35.0,904.0,939.0,3.717036944263401e-05,1.425509085950541e-06,-0.9261315383768352,2
1341,1572375,dream_act,69.0,869.0,938.0,3.5731251156691324e-05,2.810289340873924e-06,-0.8541682919471548,2
1342,4288950,sen_warner,118.0,820.0,938.0,3.371648555637156e-05,4.8060020612046796e-06,-0.7504832964623033,2
1343,4295770,senator_joe,103.0,834.0,937.0,3.4292132870748634e-05,4.195069595797306e-06,-0.7820018433689085,2
1344,977527,clinton_thank,22.0,914.0,936.0,3.7581546095760495e-05,8.960342825974829e-07,-0.9534256429959164,2
1345,4252617,sec_clinton,37.0,895.0,932.0,3.680031045482018e-05,1.5069667480048575e-06,-0.9213221686299476,2
1346,4296399,senator_patrick,77.0,848.0,925.0,3.486778018512571e-05,3.1361199890911894e-06,-0.8349579924842114,2
1347,1658634,elizabeth_warren,85.0,839.0,924.0,3.449772119731188e-05,3.4619506373084564e-06,-0.8175984949295028,2
1348,4237254,schumer_today,3.0,914.0,917.0,3.7581546095760495e-05,1.2218649308147493e-07,-0.9935185996350064,2
1349,5192625,west_virginian,19.0,887.0,906.0,3.647136913231899e-05,7.73847789516008e-07,-0.9584457896357512,2
1350,1591535,durbin_say,48.0,841.0,889.0,3.457995652793717e-05,1.9549838893035993e-06,-0.8929800422840684,2
1351,3505317,pelosi_release,1.0,886.0,887.0,3.6430251467006345e-05,4.072883102715831e-08,-0.9977665074700854,2
1352,2942153,manchin_say,23.0,851.0,874.0,3.499113318106365e-05,9.367631136246413e-07,-0.9478531609008718,2
1353,4288749,sen_leahy,135.0,727.0,862.0,2.9892542682295268e-05,5.498392188666372e-06,-0.6892768044294972,2
1354,2257251,head_start,86.0,766.0,852.0,3.149613162948855e-05,3.5026794683356148e-06,-0.7998400883649803,2
1355,1405139,democratic_caucus,88.0,762.0,850.0,3.1331660968237955e-05,3.5841371303899315e-06,-0.7946982554850562,2
1356,3000947,md_release,1.0,837.0,838.0,3.441548586668658e-05,4.072883102715831e-08,-0.99763590798441,2
1357,5193111,western_new,5.0,832.0,837.0,3.4209897540123336e-05,2.036441551357916e-07,-0.988164882479164,2
1358,2696063,klobuchar_say,101.0,701.0,802.0,2.882348338416642e-05,4.113611933742988e-06,-0.7502140432215813,2
1359,3636206,post_office,132.0,662.0,794.0,2.7219894436973134e-05,5.376205695584897e-06,-0.6701319683200403,2
