,Unnamed: 0,token,rep,dem,base,dem_p,rep_p,score,ngram
2306,2002808,foreign_operation,59.0,214.0,273.0,8.799180376906725e-06,2.4030010306023398e-06,-0.5709762334340424,2
2307,4214903,say_leahy,35.0,237.0,272.0,9.744886679097633e-06,1.425509085950541e-06,-0.7447701736028164,2
2308,4029133,republican_refuse,38.0,234.0,272.0,9.621533683159688e-06,1.5476955790320157e-06,-0.7228643906037405,2
2309,4116829,right_woman,32.0,240.0,272.0,9.86823967503558e-06,1.3033225928690658e-06,-0.7666713819223926,2
2310,3834250,question_secretary,47.0,225.0,272.0,9.251474695345855e-06,1.9142550582764405e-06,-0.6571195791917794,2
2311,4396668,sincerely_charles,14.0,258.0,272.0,1.0608357650663248e-05,5.702036343802164e-07,-0.8979826437695287,2
2312,859230,caucus_chairman,49.0,222.0,271.0,9.128121699407907e-06,1.995712720330757e-06,-0.6411825913572629,2
2313,4535554,staten_island,6.0,265.0,271.0,1.0896181307851784e-05,2.4437298616294986e-07,-0.9561291153539392,2
2314,4592809,student_aid,43.0,228.0,271.0,9.374827691283801e-06,1.7513397341678074e-06,-0.6851854430733193,2
2315,3282038,nutrition_assistance,57.0,213.0,270.0,8.758062711594076e-06,2.321543368548024e-06,-0.5809339516665832,2
2316,1975100,flood_map,55.0,215.0,270.0,8.840298042219373e-06,2.2400857064937067e-06,-0.5956664033853737,2
2317,2623151,jay_rockefeller,47.0,223.0,270.0,9.169239364720558e-06,1.9142550582764405e-06,-0.6545755363390489,2
2318,4344016,share_responsibility,51.0,218.0,269.0,8.963651038157316e-06,2.0771703823850744e-06,-0.6237290137633561,2
2319,4215425,say_merkley,8.0,261.0,269.0,1.0731710646601193e-05,3.2583064821726646e-07,-0.9410663474763687,2
2320,2914132,madam_leader,1.0,267.0,268.0,1.097841663847708e-05,4.072883102715831e-08,-0.9926076244042924,2
2321,2574563,investment_help,31.0,236.0,267.0,9.703769013784987e-06,1.2625937618419077e-06,-0.7697333586942673,2
2322,2956368,many_woman,40.0,226.0,266.0,9.292592360658502e-06,1.6291532410863325e-06,-0.7016679749753443,2
2323,2428936,important_investment,38.0,227.0,265.0,9.33371002597115e-06,1.5476955790320157e-06,-0.7155338868499855,2
2324,2665313,kaine_dva,48.0,217.0,265.0,8.922533372844669e-06,1.9549838893035993e-06,-0.6405459366896933,2
2325,2118467,gillibrand_say,11.0,254.0,265.0,1.0443886989412652e-05,4.4801714129874144e-07,-0.9177339176103309,2
2326,1907541,federal_aid,60.0,205.0,265.0,8.42912138909289e-06,2.443729861629498e-06,-0.5504895992268564,2
2327,921179,chief_judge,16.0,248.0,264.0,1.0197180997536763e-05,6.516612964345329e-07,-0.8798652835433582,2
2328,4296822,senator_schumers,12.0,252.0,264.0,1.0361651658787358e-05,4.887459723258997e-07,-0.9099118780818812,2
2329,4252873,sec_napolitano,8.0,255.0,263.0,1.0485004654725302e-05,3.2583064821726646e-07,-0.9397214666421604,2
2330,5141454,warren_dma,17.0,245.0,262.0,1.007382800159882e-05,6.923901274616913e-07,-0.8713772804597427,2
2331,5141457,warren_dmass,22.0,240.0,262.0,9.86823967503558e-06,8.960342825974829e-07,-0.8335170052110954,2
2332,2569403,invest_infrastructure,42.0,220.0,262.0,9.045886368782613e-06,1.710610903140649e-06,-0.6819390439291596,2
2333,2868960,local_resident,54.0,207.0,261.0,8.511356719718185e-06,2.1993568754665487e-06,-0.5893164622653483,2
2334,3388029,orientation_gender,25.0,236.0,261.0,9.703769013784987e-06,1.0182207756789578e-06,-0.8100686914140656,2
2335,2324879,home_energy,25.0,236.0,261.0,9.703769013784987e-06,1.0182207756789578e-06,-0.8100686914140656,2
2336,4264342,secure_fund,56.0,205.0,261.0,8.42912138909289e-06,2.280814537520865e-06,-0.5740750359013569,2
2337,4105593,richard_durbin,40.0,221.0,261.0,9.087004034095262e-06,1.6291532410863325e-06,-0.6959445071118135,2
2338,652299,best_wish,48.0,212.0,260.0,8.716945046281427e-06,1.9549838893035993e-06,-0.6336212692000224,2
2339,764075,build_stronger,55.0,204.0,259.0,8.388003723780241e-06,2.2400857064937067e-06,-0.5784593795169135,2
2340,1230880,county_receive,43.0,216.0,259.0,8.88141570753202e-06,1.7513397341678074e-06,-0.6705765041299914,2
2341,3259489,northern_border,38.0,220.0,258.0,9.045886368782613e-06,1.5476955790320157e-06,-0.7078050490086985,2
2342,3698979,primary_health,25.0,233.0,258.0,9.58041601784704e-06,1.0182207756789578e-06,-0.807858162230652,2
2343,2970491,marriage_act,41.0,217.0,258.0,8.922533372844669e-06,1.6698820721134906e-06,-0.6847023078370041,2
2344,4288815,sen_obama,10.0,248.0,258.0,1.0197180997536763e-05,4.072883102715831e-07,-0.9231855365036162,2
2345,2012114,former_prosecutor,54.0,203.0,257.0,8.346886058467592e-06,2.1993568754665487e-06,-0.5829117745069605,2
2346,4218244,say_stabenow,10.0,247.0,257.0,1.0156063332224116e-05,4.072883102715831e-07,-0.9228865375203288,2
2347,2103893,gentleman_know,36.0,220.0,256.0,9.045886368782613e-06,1.4662379169776992e-06,-0.7210387021462712,2
2348,1524902,district_new,30.0,226.0,256.0,9.292592360658502e-06,1.221864930814749e-06,-0.7675838330133071,2
2349,5241329,woman_veteran,24.0,232.0,256.0,9.539298352534392e-06,9.774919446517994e-07,-0.8141083130823041,2
2350,1205577,cost_prescription,29.0,227.0,256.0,9.33371002597115e-06,1.181136099787591e-06,-0.7753393467367814,2
2351,2362002,hoyer_mr,10.0,246.0,256.0,1.0114945666911467e-05,4.072883102715831e-07,-0.9225852017442744,2
2352,1194408,corporate_america,31.0,225.0,256.0,9.251474695345855e-06,1.2625937618419077e-06,-0.7598277456565814,2
2353,1668629,emergency_vacancy,11.0,245.0,256.0,1.007382800159882e-05,4.4801714129874144e-07,-0.9148405749725064,2
2354,3505024,pelosi_issue,0.0,256.0,256.0,1.0526122320037951e-05,0.0,-1.0,2
2355,1869761,fair_election,52.0,203.0,255.0,8.346886058467592e-06,2.117899213412232e-06,-0.5952331254988499,2
2356,4525605,state_commit,58.0,197.0,255.0,8.100180066591704e-06,2.362272199575182e-06,-0.5484285826155278,2
2357,1410642,dental_care,53.0,201.0,254.0,8.264650727842297e-06,2.1586280444393903e-06,-0.5858063299276298,2
2358,3699716,prince_george,9.0,245.0,254.0,1.007382800159882e-05,3.665594792444248e-07,-0.9297804837383644,2
2359,5313591,yes_maam,52.0,201.0,253.0,8.264650727842297e-06,2.117899213412232e-06,-0.5920271560656079,2
2360,4879884,transcript_stabenow,0.0,253.0,253.0,1.0402769324100003e-05,0.0,-1.0,2
2361,4288828,sen_patrick,27.0,226.0,253.0,9.292592360658502e-06,1.0996784377332744e-06,-0.7883660926342579,2
2362,4531893,state_west,44.0,209.0,253.0,8.593592050343483e-06,1.7920685651949658e-06,-0.654895604327033,2
2363,2638631,john_conyers,49.0,204.0,253.0,8.388003723780241e-06,1.995712720330757e-06,-0.6156072383000016,2
2364,2722892,lake_region,12.0,241.0,253.0,9.909357340348227e-06,4.887459723258997e-07,-0.9059932455700508,2
2365,554666,avoid_pay,33.0,219.0,252.0,9.004768703469965e-06,1.3440514238962242e-06,-0.7402503073095174,2
2366,3062263,mikulski_dmd,40.0,212.0,252.0,8.716945046281427e-06,1.6291532410863325e-06,-0.6850690577576527,2
2367,1804620,executive_calendar,11.0,241.0,252.0,9.909357340348227e-06,4.4801714129874144e-07,-0.9134882798545872,2
2368,2361971,hoyer_md5,1.0,251.0,252.0,1.0320533993474707e-05,4.072883102715831e-08,-0.9921382496097204,2
2369,2868507,local_job,55.0,196.0,251.0,8.059062401279055e-06,2.2400857064937067e-06,-0.5649959233418315,2
2370,643287,benefit_earn,55.0,195.0,250.0,8.017944735966408e-06,2.2400857064937067e-06,-0.5632522794587296,2
2371,533171,attorney_office,52.0,197.0,249.0,8.100180066591704e-06,2.117899213412232e-06,-0.5854604069168239,2
2372,504824,assault_weapon,58.0,191.0,249.0,7.853474074715817e-06,2.362272199575182e-06,-0.5375233221051918,2
2373,2143846,goldman_sachs,44.0,205.0,249.0,8.42912138909289e-06,1.7920685651949658e-06,-0.6493424790636669,2
2374,4579693,strengthen_middle,21.0,226.0,247.0,9.292592360658502e-06,8.553054515703245e-07,-0.8314319936214515,2
2375,3678753,president_karzai,22.0,225.0,247.0,9.251474695345855e-06,8.960342825974829e-07,-0.8233981788939322,2
2376,4521996,start_program,25.0,222.0,247.0,9.128121699407907e-06,1.0182207756789578e-06,-0.7992930401907727,2
2377,3152280,much_secretary,32.0,215.0,247.0,8.840298042219373e-06,1.3033225928690658e-06,-0.7430261560924979,2
2378,4462104,south_africa,35.0,212.0,247.0,8.716945046281427e-06,1.425509085950541e-06,-0.7189025323919626,2
2379,3070904,million_fiscal,38.0,208.0,246.0,8.552474385030834e-06,1.5476955790320157e-06,-0.6935307852167181,2
2380,925707,childhood_education,26.0,218.0,244.0,8.963651038157316e-06,1.058949606706116e-06,-0.7886876581780548,2
2381,2026734,fourth_circuit,54.0,190.0,244.0,7.812356409403166e-06,2.1993568754665487e-06,-0.5606432559769076,2
2382,582849,baldwin_say,4.0,240.0,244.0,9.86823967503558e-06,1.6291532410863323e-07,-0.9675181324338956,2
2383,1118849,congressman_ben,6.0,237.0,243.0,9.744886679097633e-06,2.4437298616294986e-07,-0.9510728533741496,2
2384,874151,center_program,48.0,194.0,242.0,7.97682707065376e-06,1.9549838893035993e-06,-0.6063187474699997,2
2385,1119039,congressman_crowley,1.0,241.0,242.0,9.909357340348227e-06,4.072883102715831e-08,-0.991813371195854,2
2386,1621107,ed_markey,32.0,209.0,241.0,8.593592050343483e-06,1.3033225928690658e-06,-0.7366204236665002,2
2387,1948069,finger_lake,0.0,241.0,241.0,9.909357340348227e-06,0.0,-1.0,2
2388,4259230,secretary_thank,56.0,185.0,241.0,7.606768082839923e-06,2.280814537520865e-06,-0.5386507248345722,2
2389,3505480,pelosi_thank,5.0,235.0,240.0,9.662651348472335e-06,2.036441551357916e-07,-0.9587192264692824,2
2390,4344254,share_tax,43.0,196.0,239.0,8.059062401279055e-06,1.7513397341678074e-06,-0.6429627022444102,2
2391,4295505,senator_harkin,52.0,187.0,239.0,7.689003413465222e-06,2.117899213412232e-06,-0.5680798935215741,2
2392,2574242,investment_education,30.0,209.0,239.0,8.593592050343483e-06,1.221864930814749e-06,-0.7510324922904267,2
2393,1556808,donut_hole,8.0,231.0,239.0,9.498180687221744e-06,3.2583064821726646e-07,-0.9336664755176188,2
2394,923328,child_health,52.0,186.0,238.0,7.647885748152573e-06,2.117899213412232e-06,-0.5662613457601929,2
2395,4236931,schumer_push,0.0,238.0,238.0,9.78600434441028e-06,0.0,-1.0,2
2396,950118,city_chicago,30.0,207.0,237.0,8.511356719718185e-06,1.221864930814749e-06,-0.7489289826770057,2
2397,1203645,cost_college,38.0,199.0,237.0,8.182415397217001e-06,1.5476955790320157e-06,-0.6818750407246318,2
2398,5075768,via_interpreter,0.0,237.0,237.0,9.744886679097633e-06,0.0,-1.0,2
2399,5024202,urge_republican,9.0,228.0,237.0,9.374827691283801e-06,3.665594792444248e-07,-0.924741831357772,2
2400,4911922,tropical_storm,24.0,213.0,237.0,8.758062711594076e-06,9.774919446517994e-07,-0.7991913190021102,2
2401,1627480,edward_j,43.0,193.0,236.0,7.93570940534111e-06,1.7513397341678074e-06,-0.6384162588739399,2
2402,4670399,syrian_people,49.0,187.0,236.0,7.689003413465222e-06,1.995712720330757e-06,-0.5878634556223123,2
2403,3780031,protect_woman,50.0,185.0,235.0,7.606768082839923e-06,2.036441551357916e-06,-0.5776423766344233,2
2404,4236720,schumer_mr,7.0,228.0,235.0,9.374827691283801e-06,2.851018171901082e-07,-0.9409722779156908,2
2405,3553067,pharmaceutical_industry,32.0,203.0,235.0,8.346886058467592e-06,1.3033225928690658e-06,-0.7298871682554674,2
2406,662168,big_corporation,39.0,196.0,235.0,8.059062401279055e-06,1.588424410059174e-06,-0.6707071092976515,2
2407,2722697,lake_michigan,19.0,215.0,234.0,8.840298042219373e-06,7.73847789516008e-07,-0.8390189200247805,2
2408,511919,assistance_help,47.0,187.0,234.0,7.689003413465222e-06,1.9142550582764405e-06,-0.6013321803408113,2
2409,467915,arab_league,11.0,222.0,233.0,9.128121699407907e-06,4.4801714129874144e-07,-0.9064305251310076,2
2410,5321959,york_new,54.0,179.0,233.0,7.3600620909640365e-06,2.1993568754665487e-06,-0.5398555323937702,2
2411,5108141,volunteer_fire,19.0,214.0,233.0,8.799180376906725e-06,7.73847789516008e-07,-0.8383274809050978,2
2412,1737661,equal_right,40.0,193.0,233.0,7.93570940534111e-06,1.6291532410863325e-06,-0.6593462339587626,2
2413,1846857,extreme_weather,44.0,188.0,232.0,7.730121078777869e-06,1.7920685651949658e-06,-0.6236015806870066,2
2414,4029671,republican_tax,51.0,181.0,232.0,7.442297421589332e-06,2.0771703823850744e-06,-0.5635952712571077,2
2415,2887661,loophole_allow,47.0,185.0,232.0,7.606768082839923e-06,1.9142550582764405e-06,-0.5978887920123279,2
2416,3525565,percent_student,48.0,184.0,232.0,7.565650417527278e-06,1.9549838893035993e-06,-0.5893164622653482,2
2417,1567114,dqueens_bronx,1.0,230.0,231.0,9.457063021909095e-06,4.072883102715831e-08,-0.9914235157691804,2
2418,3016074,medicare_guarantee,39.0,192.0,231.0,7.894591740028462e-06,1.588424410059174e-06,-0.6649959496178872,2
2419,1405403,democratic_institution,46.0,185.0,231.0,7.606768082839923e-06,1.8735262272492825e-06,-0.6047535728388894,2
2420,2695782,klobuchar_introduce,16.0,215.0,231.0,8.840298042219373e-06,6.516612964345329e-07,-0.8626919325748087,2
2421,2651042,judge_garland,15.0,216.0,231.0,8.88141570753202e-06,6.109324654073745e-07,-0.8712789597943723,2
2422,2053965,fuel_cell,46.0,185.0,231.0,7.606768082839923e-06,1.8735262272492825e-06,-0.6047535728388894,2
2423,2210923,gun_safety,18.0,213.0,231.0,8.758062711594076e-06,7.331189584888496e-07,-0.8455157673781111,2
2424,1279846,crowley_dqueens,1.0,230.0,231.0,9.457063021909095e-06,4.072883102715831e-08,-0.9914235157691804,2
2425,834857,care_right,47.0,184.0,231.0,7.565650417527278e-06,1.9142550582764405e-06,-0.5961446950790092,2
2426,5091511,violence_sexual,54.0,177.0,231.0,7.277826760338739e-06,2.1993568754665487e-06,-0.5358627710542053,2
2427,3823244,q_madam,1.0,230.0,231.0,9.457063021909095e-06,4.072883102715831e-08,-0.9914235157691804,2
2428,3144721,mr_crowley,4.0,226.0,230.0,9.292592360658502e-06,1.6291532410863323e-07,-0.9655406500549748,2
2429,2969372,markey_dma,28.0,202.0,230.0,8.305768393154945e-06,1.1404072687604327e-06,-0.7585462499160861,2
2430,496390,asian_pacific,44.0,186.0,230.0,7.647885748152573e-06,1.7920685651949658e-06,-0.6203226190065165,2
2431,1583057,drug_shortage,31.0,198.0,229.0,8.141297731904352e-06,1.2625937618419077e-06,-0.7314741960428716,2
2432,3404048,outpatient_clinic,48.0,181.0,229.0,7.442297421589332e-06,1.9549838893035993e-06,-0.5839256430394472,2
2433,4199554,sander_mr,11.0,218.0,229.0,8.963651038157316e-06,4.4801714129874144e-07,-0.904795381061844,2
2434,1697980,energy_system,28.0,200.0,228.0,8.223533062529648e-06,1.1404072687604327e-06,-0.7564257719691562,2
2435,4005652,rep_peter,52.0,176.0,228.0,7.23670909502609e-06,2.117899213412232e-06,-0.5471966022346909,2
2436,1222833,country_earth,29.0,198.0,227.0,8.141297731904352e-06,1.181136099787591e-06,-0.7466034897942044,2
2437,1695676,energy_assistance,22.0,205.0,227.0,8.42912138909289e-06,8.960342825974829e-07,-0.8078242735791115,2
2438,4295139,senator_edward,34.0,193.0,227.0,7.93570940534111e-06,1.3847802549233826e-06,-0.7028524668983784,2
2439,1279839,crowley_dny,9.0,217.0,226.0,8.922533372844669e-06,3.665594792444248e-07,-0.921077443173154,2
2440,697895,blumenthal_dconn,39.0,187.0,226.0,7.689003413465222e-06,1.588424410059174e-06,-0.6575722408679977,2
2441,3957247,regional_office,44.0,182.0,226.0,7.483415086901981e-06,1.7920685651949658e-06,-0.6135902703489051,2
2442,2279532,help_hand,50.0,175.0,225.0,7.195591429713443e-06,2.036441551357916e-06,-0.5588313959594216,2
2443,4012100,replace_sequester,48.0,177.0,225.0,7.277826760338739e-06,1.9549838893035993e-06,-0.5765138128595042,2
2444,4621543,suffolk_county,21.0,203.0,224.0,8.346886058467592e-06,8.553054515703245e-07,-0.8141083130823041,2
2445,3146581,mr_rise,1.0,223.0,224.0,9.169239364720558e-06,4.072883102715831e-08,-0.9911554893216759,2
2446,4217663,say_sander,1.0,223.0,224.0,9.169239364720558e-06,4.072883102715831e-08,-0.9911554893216759,2
2447,3259517,northern_district,24.0,199.0,223.0,8.182415397217001e-06,9.774919446517994e-07,-0.7865716522734231,2
2448,1909354,federal_workforce,36.0,187.0,223.0,7.689003413465222e-06,1.4662379169776992e-06,-0.6796943162814991,2
2449,2615741,j_markey,35.0,187.0,222.0,7.689003413465222e-06,1.425509085950541e-06,-0.6872001467896577,2
2450,1307078,daca_program,37.0,185.0,222.0,7.606768082839923e-06,1.5069667480048575e-06,-0.6692976532728082,2
2451,2935841,malt_barley,4.0,217.0,221.0,8.922533372844669e-06,1.6291532410863323e-07,-0.9641370878769552,2
2452,4639378,support_home,32.0,189.0,221.0,7.771238744090518e-06,1.3033225928690658e-06,-0.7127524858836335,2
2453,2261557,health_risk,45.0,176.0,221.0,7.23670909502609e-06,1.8327973962221242e-06,-0.595833048250042,2
2454,756944,budget_conference,39.0,182.0,221.0,7.483415086901981e-06,1.588424410059174e-06,-0.6498120561786267,2
2455,4005632,rep_pallone,25.0,195.0,220.0,8.017944735966408e-06,1.0182207756789578e-06,-0.7746343237368274,2
2456,1282428,crumble_infrastructure,37.0,183.0,220.0,7.524532752214627e-06,1.5069667480048575e-06,-0.6662864792345425,2
2457,891023,chairman_joe,18.0,202.0,220.0,8.305768393154945e-06,7.331189584888496e-07,-0.8377855747133465,2
2458,4630958,super_pac,37.0,182.0,219.0,7.483415086901981e-06,1.5069667480048575e-06,-0.6647602347313486,2
2459,4213328,say_fund,39.0,180.0,219.0,7.401179756276683e-06,1.588424410059174e-06,-0.6466085979608572,2
2460,3378053,orange_county,33.0,185.0,218.0,7.606768082839923e-06,1.3440514238962242e-06,-0.6996808118218165,2
2461,2574675,investment_infrastructure,33.0,184.0,217.0,7.565650417527278e-06,1.3440514238962242e-06,-0.6982948592853282,2
2462,1591553,durbin_senator,34.0,183.0,217.0,7.524532752214627e-06,1.3847802549233826e-06,-0.6891387127573322,2
2463,389428,america_plan,20.0,197.0,217.0,8.100180066591704e-06,8.145766205431662e-07,-0.8172520800890273,2
2464,2105467,george_county,3.0,214.0,217.0,8.799180376906725e-06,1.2218649308147493e-07,-0.972608122754706,2
2465,1479477,diplomacy_development,5.0,212.0,217.0,8.716945046281427e-06,2.036441551357916e-07,-0.9543428913634004,2
2466,4827976,today_department,46.0,171.0,217.0,7.0311207684628496e-06,1.8735262272492825e-06,-0.5792025830666967,2
2467,2032222,frank_lautenberg,50.0,166.0,216.0,6.825532441899608e-06,2.036441551357916e-06,-0.5404090436493479,2
2468,2813905,lgbt_community,14.0,202.0,216.0,8.305768393154945e-06,5.702036343802164e-07,-0.8715174782860237,2
2469,2749551,law_center,27.0,189.0,216.0,7.771238744090518e-06,1.0996784377332744e-06,-0.7520710846029589,2
2470,1719948,ensure_woman,24.0,191.0,215.0,7.853474074715817e-06,9.774919446517994e-07,-0.778621740247213,2
2471,5204950,whip_hoyer,8.0,207.0,215.0,8.511356719718185e-06,3.2583064821726646e-07,-0.9262591965856694,2
2472,1401199,democracy_human,49.0,166.0,215.0,6.825532441899608e-06,1.995712720330757e-06,-0.5475213116452687,2
2473,2992703,mazie_hirono,35.0,180.0,215.0,7.401179756276683e-06,1.425509085950541e-06,-0.6770002633080595,2
2474,4665650,swipe_fee,0.0,215.0,215.0,8.840298042219373e-06,0.0,-1.0,2
2475,3508266,pending_senate,41.0,174.0,215.0,7.154473764400793e-06,1.6698820721134906e-06,-0.621528845152937,2
2476,2443963,inaudible_secretary,0.0,215.0,215.0,8.840298042219373e-06,0.0,-1.0,2
2477,2177366,great_pleasure,42.0,173.0,215.0,7.113356099088147e-06,1.710610903140649e-06,-0.6122807570090469,2
2478,4528634,state_michigan,42.0,173.0,215.0,7.113356099088147e-06,1.710610903140649e-06,-0.6122807570090469,2
2479,4288482,sen_amy,36.0,178.0,214.0,7.318944425651387e-06,1.4662379169776992e-06,-0.6662020525486538,2
2480,2507814,initiative_help,48.0,166.0,214.0,6.825532441899608e-06,1.9549838893035993e-06,-0.5546995608091524,2
2481,1379383,defense_marriage,41.0,173.0,214.0,7.113356099088147e-06,1.6698820721134906e-06,-0.6197570782974604,2
2482,4942222,twostate_solution,39.0,174.0,213.0,7.154473764400793e-06,1.588424410059174e-06,-0.6366366441966967,2
2483,2374439,hurricane_sandy,23.0,190.0,213.0,7.812356409403166e-06,9.367631136246413e-07,-0.7858611689647015,2
2484,2567239,invent_act,38.0,175.0,213.0,7.195591429713443e-06,1.5476955790320157e-06,-0.6459693985834079,2
2485,2722914,lake_restoration,13.0,200.0,213.0,8.223533062529648e-06,5.29474803353058e-07,-0.8790187758389126,2
2486,4411986,skill_train,48.0,165.0,213.0,6.78441477658696e-06,1.9549838893035993e-06,-0.5526044836622904,2
2487,2554399,international_development,33.0,179.0,212.0,7.3600620909640365e-06,1.3440514238962242e-06,-0.6911686821175832,2
2488,3691465,prevention_cdc,39.0,173.0,212.0,7.113356099088147e-06,1.588424410059174e-06,-0.6349196791646443,2
2489,175053,911_gi,30.0,181.0,211.0,7.442297421589332e-06,1.221864930814749e-06,-0.7179496687349785,2
2490,776118,bush_first,25.0,186.0,211.0,7.647885748152573e-06,1.0182207756789578e-06,-0.7650107870520906,2
2491,1934986,fill_judicial,32.0,179.0,211.0,7.3600620909640365e-06,1.3033225928690658e-06,-0.6991193071915138,2
2492,5319337,yield_friend,37.0,173.0,210.0,7.113356099088147e-06,1.5069667480048575e-06,-0.6503688377487984,2
2493,980818,close_tax,34.0,176.0,210.0,7.23670909502609e-06,1.3847802549233826e-06,-0.6787607804835951,2
2494,5082611,vietnam_veteran,36.0,174.0,210.0,7.154473764400793e-06,1.4662379169776992e-06,-0.6598336723997151,2
2495,3848645,rail_line,45.0,165.0,210.0,6.78441477658696e-06,1.8327973962221242e-06,-0.5746194106708041,2
2496,3287138,obama_people,12.0,197.0,209.0,8.100180066591704e-06,4.887459723258997e-07,-0.8861915983182707,2
2497,2775128,leahy_thank,27.0,182.0,209.0,7.483415086901981e-06,1.0996784377332744e-06,-0.7437570883791561,2
2498,2242633,harkin_dia,40.0,169.0,209.0,6.948885437837552e-06,1.6291532410863325e-06,-0.6201571706387526,2
2499,3623190,port_authority,20.0,189.0,209.0,7.771238744090518e-06,8.145766205431662e-07,-0.8102506084865196,2
2500,2128470,global_economic,47.0,162.0,209.0,6.6610617806490165e-06,1.9142550582764405e-06,-0.5535430132243816,2
2501,4073285,restoration_initiative,11.0,196.0,207.0,8.059062401279055e-06,4.4801714129874144e-07,-0.8946719284670085,2
2502,703086,bobby_scott,14.0,193.0,207.0,7.93570940534111e-06,5.702036343802164e-07,-0.8659277065924724,2
2503,1206640,cost_war,17.0,189.0,206.0,7.771238744090518e-06,6.923901274616913e-07,-0.8363845726296104,2
2504,1395776,deliver_remark,35.0,171.0,206.0,7.0311207684628496e-06,1.425509085950541e-06,-0.6628659145565917,2
2505,529239,attend_college,36.0,170.0,206.0,6.990003103150202e-06,1.4662379169776992e-06,-0.6532175671228628,2
2506,2767366,leader_dick,7.0,199.0,206.0,8.182415397217001e-06,2.851018171901082e-07,-0.9326598789300318,2
2507,3090944,miss_child,32.0,173.0,205.0,7.113356099088147e-06,1.3033225928690658e-06,-0.6903000243755316,2
2508,447317,applause_secretary,40.0,165.0,205.0,6.78441477658696e-06,1.6291532410863325e-06,-0.6127319021694051,2
2509,4941612,two_war,39.0,166.0,205.0,6.825532441899608e-06,1.588424410059174e-06,-0.6224310540196349,2
2510,2970621,marriage_equality,10.0,194.0,204.0,7.97682707065376e-06,4.072883102715831e-07,-0.9028428661184212,2
2511,2618577,jam_e,32.0,172.0,204.0,7.072238433775497e-06,1.3033225928690658e-06,-0.6887796319021734,2
2512,4237626,schumers_letter,1.0,203.0,204.0,8.346886058467592e-06,4.072883102715831e-08,-0.9902883402340826,2
2513,2272109,heat_oil,26.0,178.0,204.0,7.318944425651387e-06,1.058949606706116e-06,-0.7472038670777668,2
2514,2366377,hudson_river,15.0,188.0,203.0,7.730121078777869e-06,6.109324654073745e-07,-0.8535119185673443,2
2515,4199990,sander_vermont,6.0,197.0,203.0,8.100180066591704e-06,2.4437298616294986e-07,-0.941429340884284,2
2516,4026996,republican_block,30.0,172.0,202.0,7.072238433775497e-06,1.221864930814749e-06,-0.7053653958470739,2
2517,4323741,service_officer,27.0,175.0,202.0,7.195591429713443e-06,1.0996784377332744e-06,-0.7348661453321095,2
2518,2138942,go_top,26.0,176.0,202.0,7.23670909502609e-06,1.058949606706116e-06,-0.7446978848141382,2
2519,2612892,itt_tech,44.0,158.0,202.0,6.496591119398423e-06,1.7920685651949658e-06,-0.5675854400136642,2
2520,5024290,urge_senator,35.0,166.0,201.0,6.825532441899608e-06,1.425509085950541e-06,-0.6544656620284969,2
2521,804693,campaign_contribution,40.0,161.0,201.0,6.619944115336368e-06,1.6291532410863325e-06,-0.6050105434098475,2
2522,417346,announce_u,45.0,156.0,201.0,6.414355788773126e-06,1.8327973962221242e-06,-0.5555321078413606,2
2523,388576,america_invent,35.0,166.0,201.0,6.825532441899608e-06,1.425509085950541e-06,-0.6544656620284969,2
2524,4888554,transportation_dot,38.0,163.0,201.0,6.7021794459616634e-06,1.5476955790320157e-06,-0.6247953879681464,2
2525,1308931,dairy_farm,18.0,183.0,201.0,7.524532752214627e-06,7.331189584888496e-07,-0.8224388762876524,2
2526,2922408,major_country,21.0,179.0,200.0,7.3600620909640365e-06,8.553054515703245e-07,-0.7917791389996726,2
2527,2110807,get_education,40.0,160.0,200.0,6.578826450023719e-06,1.6291532410863325e-06,-0.6030318537822783,2
2528,2634365,job_program,43.0,157.0,200.0,6.455473454085774e-06,1.7513397341678074e-06,-0.5731985865903464,2
2529,2864834,loan_borrower,22.0,177.0,199.0,7.277826760338739e-06,8.960342825974829e-07,-0.780756174373229,2
2530,2769076,leader_remark,3.0,196.0,199.0,8.059062401279055e-06,1.2218649308147493e-07,-0.9701301122458942,2
2531,3833236,question_madam,4.0,195.0,199.0,8.017944735966408e-06,1.6291532410863323e-07,-0.9601715900498756,2
2532,4150910,rosa_delauro,9.0,190.0,199.0,7.812356409403166e-06,3.665594792444248e-07,-0.9103647759104082,2
2533,3709853,private_student,24.0,175.0,199.0,7.195591429713443e-06,9.774919446517994e-07,-0.7608021599981009,2
2534,1881714,family_medical,16.0,183.0,199.0,7.524532752214627e-06,6.516612964345329e-07,-0.8405954426822347,2
2535,5302480,year_bush,24.0,174.0,198.0,7.154473764400793e-06,9.774919446517994e-07,-0.7595927037509158,2
2536,4803052,throughout_new,6.0,192.0,198.0,7.894591740028462e-06,2.4437298616294986e-07,-0.9399498598693884,2
2537,592685,barbara_lee,11.0,187.0,198.0,7.689003413465222e-06,4.4801714129874144e-07,-0.8898817722571828,2
2538,1891167,farmer_market,14.0,184.0,198.0,7.565650417527278e-06,5.702036343802164e-07,-0.8598294338265497,2
2539,2748122,lautenberg_dnj,44.0,154.0,198.0,6.33212045814783e-06,1.7920685651949658e-06,-0.5588313959594216,2
2540,392752,american_democracy,34.0,164.0,198.0,6.743297111274311e-06,1.3847802549233826e-06,-0.6592600703624499,2
